Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-12-31 00:00,635.679,636.22,635.009,635.813,267
2007-01-01 00:00,635.437,640.802,635.006,640.11,957
2007-01-02 00:00,640.474,640.994,634.873,635.642,1242
2007-01-03 00:00,635.612,644.663,623.47,624.504,1349
2007-01-04 00:00,624.754,629.549,619.6,624.36,1372
2007-01-05 00:00,624.351,625.768,601.591,606.841,650
2007-01-07 00:00,606.711,609.147,605.979,607.673,707
2007-01-08 00:00,607.704,613.718,602.943,610.961,1336
2007-01-09 00:00,611.255,615.662,605.281,609.676,1335
2007-01-10 00:00,609.692,613.329,605.153,611.738,1440
2007-01-11 00:00,611.971,615.785,608.678,613.183,1440
2007-01-12 00:00,613.405,627.323,610.701,626.233,660
2007-01-14 00:00,625.72,627.551,623.679,626.318,780
2007-01-15 00:00,626.455,627.767,623.127,624.938,1440
2007-01-16 00:00,625.1,627.95,621.618,622.096,1408
2007-01-17 00:00,622.208,634.883,619.363,632.147,1373
2007-01-18 00:00,632.298,636.48,625.672,627.374,1336
2007-01-19 00:00,627.643,636.083,627.219,634.771,628
2007-01-21 00:00,634.571,636.07,632.724,633.968,656
2007-01-22 00:00,633.879,639.34,631.065,636.631,1365
2007-01-23 00:00,636.585,647.615,636.018,643.703,1394
2007-01-24 00:00,643.747,649.154,638.015,648.309,1362
2007-01-25 00:00,648.334,654.442,643.095,644.167,1347
2007-01-26 00:00,644.246,647.833,639.942,645.38,636
2007-01-28 00:00,645.262,647.708,641.044,642.03,675
2007-01-29 00:00,642.744,647.51,639.983,641.362,1324
2007-01-30 00:00,641.745,647.38,641.21,645.337,1351
2007-01-31 00:00,645.542,654.648,641.285,652.424,1334
2007-02-01 00:00,652.647,661.108,652.018,655.046,1345
2007-02-02 00:00,654.909,659.558,642.19,647.066,637
2007-02-04 00:00,646.846,649.511,645.207,646.631,702
2007-02-05 00:00,646.609,653.72,645.171,652.873,1304
2007-02-06 00:00,652.516,658.229,649.994,654.045,1276
2007-02-07 00:00,654.328,656.508,646.879,649.051,1184
2007-02-08 00:00,648.981,661.24,647.051,658.153,1161
2007-02-09 00:00,657.932,668.044,656.227,666.063,629
2007-02-11 00:00,666.027,668.107,662.032,663,671
2007-02-12 00:00,663.218,666.129,659.061,663.845,1342
2007-02-13 00:00,664.131,670.207,660.813,667.972,1372
