Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-06,0.2167129963636398,0.2482330054044723,0.1459479928016662,0.1708980053663253,13167560,0,0
2017-11-13,0.1691170036792755,0.2050140053033828,0.1507019996643066,0.1623540073633194,14794450,0,0
2017-11-20,0.1623660027980804,0.1933789998292923,0.1503179967403412,0.182888001203537,17821800,0,0
2017-11-27,0.182888001203537,0.2555280029773712,0.1379629969596862,0.2306289970874786,39684510,0,0
2017-12-04,0.2325949966907501,0.3536489903926849,0.2067929953336715,0.2528980076313019,49371210,0,0
2017-12-11,0.2550790011882782,0.4444209933280945,0.2095959931612014,0.4175960123538971,91422970,0,0
2017-12-18,0.418269008398056,0.7233859896659851,0.283609002828598,0.5441619753837585,108205000,0,0
2017-12-25,0.5493370294570923,0.6135380268096924,0.43333300948143,0.6015520095825195,54563050,0,0
2018-01-01,0.6004149913787842,1.32177996635437,0.5742179751396179,1.27046000957489,120704200,0,0
2018-01-08,1.2716699838638306,1.4350199699401855,0.9410849809646606,1.0108400583267212,88512180,0,0
2018-01-15,1.0069500207901,1.2193000316619873,0.4793210029602051,0.88782799243927,74889240,0,0
2018-01-22,0.9057940244674684,1.0158599615097046,0.6784229874610901,0.7606009840965271,62253130,0,0
2018-01-29,0.7567989826202393,0.7615249752998352,0.3519499897956848,0.4343709945678711,42503090,0,0
2018-02-05,0.4301579892635345,0.4801140129566192,0.2720569968223572,0.4161570072174072,30007360,0,0
2018-02-12,0.4175409972667694,0.7813569903373718,0.4146189987659454,0.7617610096931458,90542530,0,0
2018-02-19,0.7600640058517456,0.8759070038795471,0.5722249746322632,0.6757150292396545,72636190,0,0
2018-02-26,0.6727510094642639,0.740327000617981,0.5746300220489502,0.592818021774292,30030710,0,0
2018-03-05,0.594186007976532,0.6080930233001709,0.4314849972724914,0.5135239958763123,24942610,0,0
2018-03-12,0.5109909772872925,0.5774059891700745,0.2841840088367462,0.3733380138874054,52843760,0,0
2018-03-19,0.3711020052433014,0.4575749933719635,0.3531990051269531,0.4061050117015838,68869280,0,0
2018-03-26,0.4057449996471405,0.4136219918727875,0.2445670068264007,0.2615799903869629,55995560,0,0
2018-04-02,0.2628990113735199,0.3304589986801147,0.2598820030689239,0.3270939886569977,61469100,0,0
2018-04-09,0.3280470073223114,0.4271189868450165,0.3000989854335785,0.4239459931850433,71885520,0,0
2018-04-16,0.4242799878120422,0.5072849988937378,0.3958530128002167,0.4993110001087188,85038150,0,0
2018-04-23,0.4995889961719513,0.5401750206947327,0.4205169975757599,0.5157139897346497,81971590,0,0
2018-04-30,0.5188459753990173,0.6057180166244507,0.5016239881515503,0.5383989810943604,81546440,0,0
2018-05-07,0.5391510128974915,0.6052460074424744,0.435912013053894,0.5034570097923279,61388250,0,0
2018-05-14,0.5035610198974609,0.5402870178222656,0.4310329854488373,0.4531710147857666,18430270,0,0
2018-05-21,0.4532760083675384,0.4598149955272674,0.3252210021018982,0.3452489972114563,10056576,0,0
2018-05-28,0.3454540073871612,0.3730849921703338,0.3075689971446991,0.3622939884662628,13195640,0,0
2018-06-04,0.3608140051364898,0.3634639978408813,0.2381840050220489,0.2418279945850372,9164179,0,0
2018-06-11,0.242126002907753,0.2690289914608001,0.2006260007619857,0.2140019983053207,6257200,0,0
2018-06-18,0.2141280025243759,0.2414059937000274,0.1698980033397674,0.1869439929723739,5228956,0,0
2018-06-25,0.1867679953575134,0.2300380021333694,0.1621350049972534,0.2212000042200088,4785271,0,0
2018-07-02,0.2226350009441375,0.2608950138092041,0.2126139998435974,0.2467450052499771,5485224,0,0
2018-07-09,0.2479269951581955,0.2532530128955841,0.1892060041427612,0.1993100047111511,3963444,0,0
2018-07-16,0.2001910060644149,0.2557570040225982,0.1925030052661895,0.2014220058917999,5592750,0,0
2018-07-23,0.2024119943380355,0.3468129932880401,0.1838890016078949,0.3286789953708648,16875854,0,0
2018-07-30,0.3293980062007904,0.3587340116500854,0.2420649975538253,0.253946989774704,13075963,0,0
2018-08-06,0.2542490065097809,0.312034010887146,0.2200330048799514,0.2835969924926758,19183851,0,0
2018-08-13,0.284197986125946,0.3118230104446411,0.2266869992017746,0.3022719919681549,16622410,0,0
2018-08-20,0.2991229891777038,0.3487699925899505,0.2855449914932251,0.3288779854774475,13539204,0,0
