Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-29 00:00:00+00:00,0.6652917265892029,0.6652917265892029,0.6651412844657898,0.6651412844657898,0,0,0
2022-11-29 00:02:00+00:00,0.6650882363319397,0.6652474403381348,0.6650793552398682,0.6651678681373596,0,0,0
2022-11-29 00:04:00+00:00,0.6651280522346497,0.6652474403381348,0.6651280522346497,0.6652076244354248,0,0,0
2022-11-29 00:06:00+00:00,0.6652297973632812,0.6653802394866943,0.665198802947998,0.6653802394866943,0,0,0
2022-11-29 00:08:00+00:00,0.6652784943580627,0.6654245257377625,0.6652784943580627,0.6653271317481995,0,0,0
2022-11-29 00:10:00+00:00,0.6652474403381348,0.6653891205787659,0.6652474403381348,0.6653891205787659,0,0,0
2022-11-29 00:12:00+00:00,0.6654776930809021,0.6655573844909668,0.6654776930809021,0.6655396819114685,0,0,0
2022-11-29 00:14:00+00:00,0.6656681895256042,0.6656681895256042,0.6656681895256042,0.6656681895256042,0,0,0
2022-11-29 00:16:00+00:00,0.6657390594482422,0.6657789945602417,0.6656681895256042,0.6656858921051025,0,0,0
2022-11-29 00:18:00+00:00,0.665916383266449,0.6661337614059448,0.6658099889755249,0.6658897995948792,0,0,0
2022-11-29 00:20:00+00:00,0.6658986806869507,0.6660006642341614,0.6657789945602417,0.6657789945602417,0,0,0
2022-11-29 00:22:00+00:00,0.6657701134681702,0.6658676266670227,0.6657168865203857,0.6657567620277405,0,0,0
2022-11-29 00:24:00+00:00,0.6656991839408875,0.6658676266670227,0.6656903028488159,0.6656903028488159,0,0,0
2022-11-29 00:26:00+00:00,0.6657257676124573,0.6658232808113098,0.6656991839408875,0.6657567620277405,0,0,0
2022-11-29 00:28:00+00:00,0.6658498644828796,0.6659563183784485,0.6656991839408875,0.6656991839408875,0,0,0
2022-11-29 00:30:00+00:00,0.6656371355056763,0.6659119725227356,0.6655884385108948,0.6655884385108948,0,0,0
2022-11-29 00:32:00+00:00,0.6656504273414612,0.6658676266670227,0.6656504273414612,0.6658365726470947,0,0,0
2022-11-29 00:34:00+00:00,0.6657390594482422,0.6657390594482422,0.6655972599983215,0.6655972599983215,0,0,0
2022-11-29 00:36:00+00:00,0.665619432926178,0.6657789945602417,0.665619432926178,0.6656903028488159,0,0,0
2022-11-29 00:38:00+00:00,0.6656681895256042,0.6656681895256042,0.6654201149940491,0.6654688119888306,0,0,0
2022-11-29 00:40:00+00:00,0.6654688119888306,0.6655573844909668,0.6654599905014038,0.6654599905014038,0,0,0
2022-11-29 00:42:00+00:00,0.6654776930809021,0.6657346487045288,0.665375828742981,0.6654688119888306,0,0,0
2022-11-29 00:44:00+00:00,0.6654289960861206,0.6655131578445435,0.6653669476509094,0.6653669476509094,0,0,0
2022-11-29 00:46:00+00:00,0.6654068231582642,0.6655573844909668,0.6653980016708374,0.6654776930809021,0,0,0
2022-11-29 00:48:00+00:00,0.6654688119888306,0.6656016707420349,0.6654157042503357,0.6654998064041138,0,0,0
