Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-01,4540.31982421875,4593.4501953125,4124.27978515625,4131.93017578125,90367840000,0,0
2022-05-01,4130.60986328125,4307.66015625,3810.320068359375,4132.14990234375,108860390000,0,0
2022-06-01,4149.77978515625,4177.509765625,3636.8701171875,3785.3798828125,106116710000,0,0
2022-07-01,3781.0,4140.14990234375,3721.56005859375,4130.2900390625,81688320000,0,0
2022-08-01,4112.3798828125,4325.27978515625,3954.530029296875,3955.0,92252350000,0,0
2022-09-01,3936.72998046875,4119.27978515625,3584.1298828125,3585.6201171875,94241020000,0,0
2022-10-01,3609.780029296875,3905.419921875,3491.580078125,3871.97998046875,95823760000,0,0
2022-11-01,3901.7900390625,4080.110107421875,3698.14990234375,4080.110107421875,92671910000,0,0
2022-12-01,4087.139892578125,4100.9599609375,3764.489990234375,3839.5,85249330000,0,0
2023-01-01,3853.2900390625,3950.570068359375,3794.330078125,3892.090087890625,20502000000,0,0
2023-01-10,3888.570068359375,3919.830078125,3877.2900390625,3919.25,2141504000,0,0
