,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-18 10:30:00-05:00,3891.52001953125,3905.35009765625,3885.030029296875,3899.639892578125,279596351,0,0
2021-02-18 11:30:00-05:00,3899.330078125,3900.97998046875,3889.64990234375,3899.239990234375,204677633,0,0
2021-02-18 12:30:00-05:00,3899.22998046875,3911.0,3895.77001953125,3909.8798828125,176956238,0,0
2021-02-18 13:30:00-05:00,3909.89990234375,3916.550048828125,3909.1298828125,3914.409912109375,189207485,0,0
2021-02-18 14:30:00-05:00,3914.3798828125,3921.27001953125,3912.300048828125,3918.97998046875,196822378,0,0
2021-02-18 15:30:00-05:00,3918.9599609375,3921.97998046875,3911.780029296875,3913.919921875,291866514,0,0
2021-02-19 09:30:00-05:00,3921.159912109375,3928.449951171875,3918.3701171875,3925.010009765625,0,0,0
2021-02-19 10:30:00-05:00,3924.89990234375,3930.35009765625,3922.219970703125,3930.030029296875,256344681,0,0
2021-02-19 11:30:00-05:00,3929.6298828125,3930.409912109375,3915.570068359375,3916.89990234375,214087016,0,0
2021-02-19 12:30:00-05:00,3916.89990234375,3917.840087890625,3905.8798828125,3911.260009765625,201346838,0,0
2021-02-19 13:30:00-05:00,3911.260009765625,3917.06005859375,3904.68994140625,3904.7900390625,202469086,0,0
2021-02-19 14:30:00-05:00,3905.02001953125,3915.1201171875,3905.02001953125,3913.27001953125,235068037,0,0
2021-02-19 15:30:00-05:00,3913.35009765625,3916.22998046875,3903.070068359375,3906.8701171875,351010781,0,0
2021-02-22 09:30:00-05:00,3885.550048828125,3892.360107421875,3874.7099609375,3882.39990234375,0,0,0
2021-02-22 10:30:00-05:00,3882.39990234375,3887.889892578125,3876.219970703125,3885.820068359375,400035338,0,0
2021-02-22 11:30:00-05:00,3885.85009765625,3889.110107421875,3882.780029296875,3886.949951171875,273001811,0,0
2021-02-22 12:30:00-05:00,3886.909912109375,3899.080078125,3885.43994140625,3899.080078125,224402291,0,0
2021-02-22 13:30:00-05:00,3899.070068359375,3902.919921875,3896.719970703125,3899.110107421875,212208718,0,0
2021-02-22 14:30:00-05:00,3899.030029296875,3900.010009765625,3883.010009765625,3883.4599609375,295797057,0,0
2021-02-22 15:30:00-05:00,3883.449951171875,3886.889892578125,3875.659912109375,3877.4599609375,381966558,0,0
2021-02-23 09:30:00-05:00,3857.070068359375,3857.070068359375,3806.1201171875,3849.8798828125,0,0,0
2021-02-23 10:30:00-05:00,3850.1201171875,3867.639892578125,3843.800048828125,3853.64990234375,402882544,0,0
2021-02-23 11:30:00-05:00,3853.7900390625,3860.25,3835.469970703125,3848.800048828125,275290742,0,0
2021-02-23 12:30:00-05:00,3848.7099609375,3858.22998046875,3832.090087890625,3857.60009765625,264315468,0,0
2021-02-23 13:30:00-05:00,3857.52001953125,3867.06005859375,3851.14990234375,3865.52001953125,252306358,0,0
2021-02-23 14:30:00-05:00,3865.469970703125,3895.949951171875,3854.7900390625,3895.139892578125,319847734,0,0
2021-02-23 15:30:00-05:00,3895.22998046875,3895.97998046875,3880.469970703125,3880.72998046875,361264669,0,0
2021-02-24 09:30:00-05:00,3873.7099609375,3882.64990234375,3859.60009765625,3881.050048828125,0,0,0
2021-02-24 10:30:00-05:00,3880.889892578125,3905.3798828125,3877.35009765625,3900.52001953125,381907532,0,0
2021-02-24 11:30:00-05:00,3900.679931640625,3915.22998046875,3899.97998046875,3915.22998046875,305758304,0,0
2021-02-24 12:30:00-05:00,3915.330078125,3920.85009765625,3908.330078125,3920.31005859375,277277535,0,0
2021-02-24 13:30:00-05:00,3920.35009765625,3928.389892578125,3918.169921875,3922.159912109375,263207980,0,0
2021-02-24 14:30:00-05:00,3922.139892578125,3925.2900390625,3916.739990234375,3925.139892578125,278012483,0,0
2021-02-24 15:30:00-05:00,3925.159912109375,3928.64990234375,3921.0400390625,3925.760009765625,373951618,0,0
2021-02-25 09:30:00-05:00,3915.800048828125,3925.02001953125,3898.760009765625,3902.610107421875,0,0,0
2021-02-25 10:30:00-05:00,3902.75,3902.75,3882.31005859375,3890.719970703125,360844725,0,0
2021-02-25 11:30:00-05:00,3890.72998046875,3891.030029296875,3859.050048828125,3860.43994140625,313274194,0,0
2021-02-25 12:30:00-05:00,3860.300048828125,3860.300048828125,3824.530029296875,3851.639892578125,362604093,0,0
2021-02-25 13:30:00-05:00,3851.659912109375,3872.35009765625,3840.830078125,3870.9599609375,271607431,0,0
2021-02-25 14:30:00-05:00,3870.9599609375,3870.9599609375,3826.6201171875,3828.89990234375,312996633,0,0
2021-02-25 15:30:00-05:00,3828.64990234375,3844.93994140625,3814.0400390625,3828.929931640625,416019213,0,0
2021-02-26 09:30:00-05:00,3839.659912109375,3853.2900390625,3789.5400390625,3790.4599609375,0,0,0
2021-02-26 10:30:00-05:00,3790.699951171875,3842.5400390625,3790.699951171875,3824.719970703125,366045282,0,0
2021-02-26 11:30:00-05:00,3824.449951171875,3861.080078125,3823.669921875,3852.800048828125,261662474,0,0
2021-02-26 12:30:00-05:00,3852.760009765625,3857.81005859375,3833.22998046875,3850.7099609375,220545931,0,0
2021-02-26 13:30:00-05:00,3850.800048828125,3852.0,3816.6298828125,3823.68994140625,253627097,0,0
2021-02-26 14:30:00-05:00,3823.699951171875,3849.1201171875,3821.080078125,3830.800048828125,277921509,0,0
