Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-04 04:30:00+00:00,341.4551086425781,342.5944519042969,341.4551086425781,342.4028015136719,0,0,0
2022-11-04 04:35:00+00:00,342.1556701660156,342.1556701660156,342.040283203125,342.040283203125,8392448,0,0
2022-11-04 04:40:00+00:00,341.9193420410156,341.9193420410156,341.30242919921875,341.30242919921875,4942848,0,0
2022-11-04 04:45:00+00:00,341.3963623046875,341.58892822265625,341.3963623046875,341.58892822265625,3218048,0,0
2022-11-04 04:50:00+00:00,341.6820983886719,341.6820983886719,341.3624572753906,341.3624572753906,577152,0,0
2022-11-04 04:55:00+00:00,341.2820129394531,341.2820129394531,341.00714111328125,341.00714111328125,5015936,0,0
2022-11-04 05:00:00+00:00,340.92364501953125,340.92364501953125,340.64337158203125,340.6664123535156,0,0,0
2022-11-04 05:05:00+00:00,340.5843200683594,340.97161865234375,340.5211486816406,340.97161865234375,3676288,0,0
2022-11-04 05:10:00+00:00,341.2504577636719,341.96673583984375,341.2504577636719,341.96673583984375,6521728,0,0
2022-11-04 05:15:00+00:00,342.007080078125,343.13140869140625,342.007080078125,343.13140869140625,5457920,0,0
2022-11-04 05:20:00+00:00,343.2882385253906,343.5807189941406,343.21978759765625,343.5807189941406,3859712,0,0
2022-11-04 05:25:00+00:00,343.89862060546875,344.0010070800781,343.1868591308594,343.1868591308594,3037568,0,0
2022-11-04 05:30:00+00:00,342.9391784667969,342.9391784667969,342.27008056640625,342.27008056640625,4860032,0,0
2022-11-04 05:35:00+00:00,342.078369140625,342.078369140625,341.64404296875,341.8197326660156,2246784,0,0
2022-11-04 05:40:00+00:00,341.814453125,341.814453125,341.3216247558594,341.3216247558594,2681344,0,0
2022-11-04 05:45:00+00:00,341.5801696777344,342.7691650390625,341.5801696777344,342.7691650390625,10897664,0,0
2022-11-04 05:50:00+00:00,343.0870361328125,344.0135803222656,343.0870361328125,343.99603271484375,6631296,0,0
2022-11-04 05:55:00+00:00,344.1188659667969,344.1188659667969,343.9145812988281,343.9145812988281,7168384,0,0
2022-11-04 06:00:00+00:00,343.90020751953125,344.5555419921875,343.8355407714844,344.5555419921875,0,0,0
2022-11-04 06:05:00+00:00,344.6552734375,345.1943054199219,344.6552734375,345.0640869140625,4052352,0,0
2022-11-04 06:10:00+00:00,345.3931579589844,345.7123107910156,345.3931579589844,345.64105224609375,6794112,0,0
2022-11-04 06:15:00+00:00,345.4916687011719,345.4916687011719,344.78900146484375,344.78900146484375,2875008,0,0
2022-11-04 06:20:00+00:00,344.8389587402344,345.59033203125,344.8389587402344,345.59033203125,3048704,0,0
2022-11-04 06:25:00+00:00,345.68463134765625,345.68463134765625,345.2138977050781,345.2138977050781,5538048,0,0
2022-11-04 06:30:00+00:00,344.95379638671875,345.1463928222656,344.95379638671875,345.1463928222656,3216512,0,0
2022-11-04 06:35:00+00:00,345.39398193359375,345.5560607910156,345.313232421875,345.4715576171875,2404608,0,0
2022-11-04 06:40:00+00:00,345.2946472167969,345.2946472167969,344.8931884765625,344.8931884765625,0,0,0
2022-11-04 06:45:00+00:00,344.5654602050781,344.5654602050781,343.9385070800781,344.0899963378906,322432,0,0
2022-11-04 06:50:00+00:00,343.9796142578125,344.44171142578125,343.9796142578125,344.3724365234375,0,0,0
2022-11-04 06:55:00+00:00,344.4403991699219,346.14080810546875,344.4403991699219,346.0867919921875,12915584,0,0
2022-11-04 07:00:00+00:00,346.1523132324219,346.1988525390625,346.0092468261719,346.0092468261719,0,0,0
2022-11-04 07:05:00+00:00,346.2321472167969,346.53790283203125,346.2321472167969,346.484375,0,0,0
2022-11-04 07:10:00+00:00,346.5166015625,346.749267578125,346.5130615234375,346.5130615234375,0,0,0
2022-11-04 07:15:00+00:00,346.3873291015625,346.3873291015625,346.0011291503906,346.0280456542969,0,0,0
2022-11-04 07:20:00+00:00,345.9769287109375,346.1696472167969,345.9769287109375,346.12335205078125,0,0,0
2022-11-04 07:25:00+00:00,345.90069580078125,345.90069580078125,345.6619567871094,345.6619567871094,0,0,0
2022-11-04 07:30:00+00:00,345.56243896484375,345.64154052734375,345.3923645019531,345.64154052734375,0,0,0
2022-11-04 07:35:00+00:00,345.9192199707031,346.3595275878906,345.9192199707031,346.0186462402344,0,0,0
2022-11-04 07:40:00+00:00,345.77850341796875,345.77850341796875,345.4962158203125,345.4962158203125,0,0,0
2022-11-04 07:45:00+00:00,345.28759765625,345.28759765625,345.0576171875,345.0576171875,0,0,0
2022-11-04 07:50:00+00:00,345.05792236328125,345.05792236328125,344.8504333496094,344.8504333496094,0,0,0
2022-11-04 07:55:00+00:00,344.8504333496094,344.88824462890625,344.5474853515625,344.5474853515625,0,0,0
2022-11-04 08:00:00+00:00,344.47430419921875,344.9676818847656,344.4085388183594,344.9676818847656,0,0,0
2022-11-04 08:05:00+00:00,344.8848876953125,344.9031066894531,344.7857666015625,344.8379821777344,0,0,0
2022-11-04 08:10:00+00:00,344.7922668457031,345.1721496582031,344.7922668457031,345.154296875,0,0,0
2022-11-04 08:15:00+00:00,345.16851806640625,345.337158203125,345.16851806640625,345.2096252441406,0,0,0
2022-11-04 08:20:00+00:00,344.8800354003906,344.8800354003906,344.5226745605469,344.7572937011719,0,0,0
2022-11-04 08:25:00+00:00,345.0932312011719,346.4186706542969,345.0932312011719,346.4186706542969,0,0,0
2022-11-04 08:30:00+00:00,346.44317626953125,348.07843017578125,346.44317626953125,348.07843017578125,5148800,0,0
2022-11-04 08:35:00+00:00,348.3875427246094,349.5205078125,348.3875427246094,349.5022888183594,11076736,0,0
2022-11-04 08:40:00+00:00,349.6829833984375,350.2034606933594,349.6829833984375,350.1148681640625,9396352,0,0
2022-11-04 08:45:00+00:00,350.0648193359375,350.2005310058594,349.5557861328125,349.5557861328125,7219840,0,0
2022-11-04 08:50:00+00:00,349.4229736328125,349.5276794433594,349.36419677734375,349.5091247558594,2010496,0,0
2022-11-04 08:55:00+00:00,349.5389404296875,349.5721130371094,349.38787841796875,349.5721130371094,6294016,0,0
2022-11-04 09:00:00+00:00,349.46636962890625,350.13568115234375,349.44537353515625,350.13568115234375,0,0,0
2022-11-04 09:05:00+00:00,350.1447448730469,350.2480163574219,350.1231384277344,350.1754150390625,0,0,0
2022-11-04 09:10:00+00:00,350.10186767578125,350.9932556152344,350.10186767578125,350.9932556152344,9394048,0,0
2022-11-04 09:15:00+00:00,350.8085632324219,351.2825927734375,350.794677734375,351.2825927734375,4403072,0,0
2022-11-04 09:20:00+00:00,352.0106506347656,353.3168029785156,352.0106506347656,352.791748046875,16721408,0,0
2022-11-04 09:25:00+00:00,352.6527404785156,352.6527404785156,351.9156188964844,351.9156188964844,8411008,0,0
2022-11-04 09:30:00+00:00,352.0153503417969,352.15509033203125,351.5436706542969,351.5436706542969,0,0,0
2022-11-04 09:35:00+00:00,351.4949951171875,351.4950256347656,351.234619140625,351.2729797363281,2295040,0,0
2022-11-04 09:40:00+00:00,351.4247741699219,351.7855224609375,351.4247741699219,351.7855224609375,1445120,0,0
2022-11-04 09:45:00+00:00,351.8509216308594,351.8509216308594,351.20953369140625,351.20953369140625,0,0,0
2022-11-04 09:50:00+00:00,351.0702819824219,351.1568908691406,350.85394287109375,350.85394287109375,0,0,0
2022-11-04 09:55:00+00:00,350.789794921875,351.6698913574219,350.7591857910156,351.6698913574219,15503744,0,0
2022-11-04 10:00:00+00:00,351.7398376464844,352.1730041503906,351.7398376464844,352.1437072753906,620032,0,0
2022-11-04 10:05:00+00:00,352.23382568359375,352.29620361328125,352.1304016113281,352.1304016113281,3438720,0,0
2022-11-04 10:10:00+00:00,352.0411071777344,352.0683288574219,351.9880065917969,351.9880065917969,2953344,0,0
2022-11-04 10:15:00+00:00,351.78387451171875,351.78387451171875,350.93402099609375,350.93402099609375,444160,0,0
2022-11-04 10:20:00+00:00,350.73199462890625,350.73199462890625,350.2781066894531,350.2781066894531,1774976,0,0
2022-11-04 10:25:00+00:00,350.0783996582031,350.0783996582031,349.9224548339844,349.9224548339844,5477120,0,0
2022-11-04 10:30:00+00:00,349.9239501953125,349.94293212890625,349.808349609375,349.808349609375,2763136,0,0
2022-11-04 10:35:00+00:00,349.46746826171875,349.46746826171875,348.8096008300781,348.8096008300781,1932288,0,0
2022-11-04 10:40:00+00:00,348.71136474609375,348.71136474609375,348.6461486816406,348.6488342285156,2397056,0,0
2022-11-04 10:45:00+00:00,348.511474609375,348.7268981933594,348.2622375488281,348.7268981933594,2446208,0,0
2022-11-04 10:50:00+00:00,348.82867431640625,349.4869689941406,348.82867431640625,349.422607421875,1095040,0,0
2022-11-04 10:55:00+00:00,349.23016357421875,349.23016357421875,348.8575439453125,349.1064453125,2061952,0,0
2022-11-04 11:00:00+00:00,349.0624694824219,349.4156799316406,349.0624694824219,349.2142028808594,0,0,0
