Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-23 23:15:00-04:00,679.0,679.25,679.0,679.0,0,0,0.0
2022-10-23 23:20:00-04:00,678.75,679.0,678.75,678.75,14,0,0.0
2022-10-23 23:25:00-04:00,678.75,679.0,678.5,678.5,116,0,0.0
2022-10-23 23:30:00-04:00,678.5,678.5,678.5,678.5,9,0,0.0
2022-10-23 23:35:00-04:00,678.5,678.75,678.5,678.75,20,0,0.0
2022-10-23 23:40:00-04:00,678.5,678.5,678.5,678.5,2,0,0.0
2022-10-23 23:45:00-04:00,678.5,678.75,678.5,678.5,29,0,0.0
2022-10-23 23:50:00-04:00,678.5,678.5,678.25,678.25,8,0,0.0
2022-10-23 23:55:00-04:00,678.25,678.5,678.25,678.25,11,0,0.0
2022-10-24 00:00:00-04:00,678.5,678.5,678.25,678.25,8,0,0.0
2022-10-24 00:05:00-04:00,678.25,678.75,678.25,678.5,16,0,0.0
2022-10-24 00:10:00-04:00,678.5,678.75,678.25,678.75,8,0,0.0
2022-10-24 00:15:00-04:00,678.5,679.0,678.5,679.0,11,0,0.0
2022-10-24 00:20:00-04:00,678.75,679.0,678.75,679.0,33,0,0.0
2022-10-24 00:25:00-04:00,679.0,679.0,678.75,679.0,17,0,0.0
2022-10-24 00:30:00-04:00,679.0,679.25,679.0,679.0,26,0,0.0
2022-10-24 00:35:00-04:00,679.0,679.0,679.0,679.0,16,0,0.0
2022-10-24 00:40:00-04:00,679.0,679.25,679.0,679.25,11,0,0.0
2022-10-24 00:45:00-04:00,679.25,679.25,679.25,679.25,19,0,0.0
2022-10-24 00:50:00-04:00,679.25,679.5,679.25,679.5,13,0,0.0
2022-10-24 00:55:00-04:00,679.0,679.25,679.0,679.0,13,0,0.0
2022-10-24 01:00:00-04:00,679.0,679.25,679.0,679.0,27,0,0.0
2022-10-24 01:05:00-04:00,679.0,679.0,679.0,679.0,30,0,0.0
2022-10-24 01:10:00-04:00,678.75,678.75,678.5,678.5,12,0,0.0
2022-10-24 01:15:00-04:00,678.75,678.75,678.5,678.5,20,0,0.0
2022-10-24 01:20:00-04:00,678.5,678.75,678.5,678.5,8,0,0.0
2022-10-24 01:25:00-04:00,678.5,678.75,678.5,678.75,16,0,0.0
2022-10-24 01:30:00-04:00,678.5,678.75,678.25,678.5,111,0,0.0
2022-10-24 01:35:00-04:00,678.75,678.75,678.25,678.5,124,0,0.0
2022-10-24 01:40:00-04:00,678.25,678.75,678.25,678.75,42,0,0.0
2022-10-24 01:45:00-04:00,678.75,679.0,678.5,679.0,106,0,0.0
2022-10-24 01:50:00-04:00,678.75,678.75,678.25,678.5,137,0,0.0
2022-10-24 01:55:00-04:00,678.5,678.5,678.0,678.0,148,0,0.0
2022-10-24 02:00:00-04:00,678.0,678.25,678.0,678.0,84,0,0.0
2022-10-24 02:05:00-04:00,678.25,678.25,678.25,678.25,135,0,0.0
2022-10-24 02:10:00-04:00,678.25,678.5,678.25,678.25,70,0,0.0
2022-10-24 02:15:00-04:00,678.0,678.5,678.0,678.5,106,0,0.0
2022-10-24 02:20:00-04:00,678.75,679.0,678.75,678.75,82,0,0.0
2022-10-24 02:25:00-04:00,678.75,678.75,678.5,678.75,69,0,0.0
2022-10-24 02:30:00-04:00,678.75,679.0,678.75,678.75,16,0,0.0
2022-10-24 02:35:00-04:00,678.5,679.0,678.5,678.75,65,0,0.0
2022-10-24 02:40:00-04:00,678.75,679.0,678.5,678.75,74,0,0.0
2022-10-24 02:45:00-04:00,678.5,678.75,678.5,678.75,25,0,0.0
2022-10-24 02:50:00-04:00,678.75,678.75,678.5,678.5,72,0,0.0
2022-10-24 02:55:00-04:00,678.25,678.75,678.25,678.5,60,0,0.0
2022-10-24 03:00:00-04:00,678.5,679.25,678.25,679.0,186,0,0.0
2022-10-24 03:05:00-04:00,679.25,679.25,679.0,679.0,17,0,0.0
2022-10-24 03:10:00-04:00,679.0,679.5,679.0,679.0,99,0,0.0
2022-10-24 03:15:00-04:00,679.25,679.25,679.0,679.0,232,0,0.0
2022-10-24 03:20:00-04:00,678.75,679.0,678.75,678.75,250,0,0.0
2022-10-24 03:25:00-04:00,678.75,679.0,678.25,678.5,202,0,0.0
2022-10-24 03:30:00-04:00,678.25,678.75,678.25,678.75,157,0,0.0
2022-10-24 03:35:00-04:00,678.5,678.75,678.5,678.5,22,0,0.0
2022-10-24 03:40:00-04:00,678.75,678.75,678.25,678.5,86,0,0.0
2022-10-24 03:45:00-04:00,678.5,678.75,678.25,678.75,45,0,0.0
2022-10-24 03:50:00-04:00,678.75,679.0,678.75,679.0,32,0,0.0
2022-10-24 03:55:00-04:00,679.0,679.0,679.0,679.0,34,0,0.0
2022-10-24 04:00:00-04:00,679.25,679.25,678.75,678.75,75,0,0.0
2022-10-24 04:05:00-04:00,678.75,679.0,678.75,679.0,74,0,0.0
2022-10-24 04:10:00-04:00,678.75,679.25,678.75,679.25,68,0,0.0
2022-10-24 04:15:00-04:00,679.0,679.0,679.0,679.0,38,0,0.0
2022-10-24 04:20:00-04:00,679.0,679.0,679.0,679.0,9,0,0.0
2022-10-24 04:25:00-04:00,678.75,679.0,678.5,678.5,15,0,0.0
2022-10-24 04:30:00-04:00,678.5,678.5,678.25,678.25,92,0,0.0
2022-10-24 04:35:00-04:00,678.0,678.5,678.0,678.5,21,0,0.0
2022-10-24 04:40:00-04:00,678.5,678.5,678.5,678.5,51,0,0.0
2022-10-24 04:45:00-04:00,678.5,678.75,678.5,678.5,135,0,0.0
2022-10-24 04:50:00-04:00,678.75,678.75,678.5,678.5,53,0,0.0
2022-10-24 04:55:00-04:00,678.75,678.75,678.5,678.75,18,0,0.0
2022-10-24 05:00:00-04:00,678.5,678.75,678.5,678.5,34,0,0.0
2022-10-24 05:05:00-04:00,678.75,678.75,678.75,678.75,31,0,0.0
2022-10-24 05:10:00-04:00,679.0,679.25,679.0,679.0,50,0,0.0
2022-10-24 05:15:00-04:00,679.0,679.0,678.5,678.5,23,0,0.0
2022-10-24 05:20:00-04:00,678.5,678.75,678.5,678.75,13,0,0.0
2022-10-24 05:25:00-04:00,678.75,678.75,678.75,678.75,31,0,0.0
2022-10-24 05:30:00-04:00,678.75,678.75,678.25,678.5,54,0,0.0
2022-10-24 05:35:00-04:00,678.75,679.0,678.5,678.75,40,0,0.0
2022-10-24 05:40:00-04:00,679.0,679.0,678.75,679.0,47,0,0.0
