Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28,3682.0,3732.25,3676.0,3727.5,760654,0,0
2020-12-29,3731.0,3747.75,3714.5,3720.0,992636,0,0
2020-12-30,3724.5,3738.25,3716.5,3724.25,769995,0,0
2020-12-31,3725.0,3753.0,3715.0,3748.75,993343,0,0
2021-01-04,3748.75,3773.25,3652.5,3692.25,2037616,0,0
2021-01-05,3695.0,3730.0,3673.25,3718.25,1414022,0,0
2021-01-06,3717.5,3774.75,3685.5,3740.5,2127155,0,0
2021-01-07,3752.5,3804.0,3742.0,3795.5,1302021,0,0
2021-01-08,3797.75,3824.5,3775.0,3817.5,1619438,0,0
2021-01-11,3815.5,3820.75,3776.5,3792.0,1292422,0,0
2021-01-12,3794.25,3806.75,3768.0,3794.5,1216214,0,0
2021-01-13,3792.0,3813.5,3776.5,3803.75,1049186,0,0
2021-01-14,3808.5,3817.75,3786.25,3791.25,1170812,0,0
2021-01-15,3793.0,3797.75,3741.5,3762.25,1781463,0,0
2021-01-19,3750.0,3797.0,3740.5,3790.5,1315580,0,0
2021-01-20,3796.75,3852.5,3788.5,3845.0,1248787,0,0
2021-01-21,3841.5,3859.75,3836.5,3846.0,1068271,0,0
2021-01-22,3846.75,3849.0,3813.25,3834.25,1186856,0,0
2021-01-25,3835.5,3853.25,3788.5,3848.5,1763898,0,0
2021-01-26,3845.0,3862.25,3821.5,3842.5,1172461,0,0
2021-01-27,3845.25,3853.0,3706.5,3744.25,2572020,0,0
2021-01-28,3735.25,3823.5,3703.5,3779.25,2149910,0,0
2021-01-29,3770.25,3777.25,3685.5,3705.25,2691820,0,0
2021-02-01,3692.25,3777.0,3656.5,3765.75,1687396,0,0
2021-02-02,3764.75,3835.75,3760.0,3818.25,1419765,0,0
2021-02-03,3829.5,3843.5,3807.75,3823.5,1285692,0,0
2021-02-04,3832.75,3869.75,3811.25,3864.5,1136404,0,0
2021-02-05,3864.25,3888.25,3860.0,3880.25,1138874,0,0
2021-02-08,3889.0,3911.25,3885.5,3908.0,972437,0,0
2021-02-09,3910.5,3913.25,3895.0,3905.5,881922,0,0
2021-02-10,3912.25,3928.5,3878.25,3903.0,1560824,0,0
2021-02-11,3907.0,3920.5,3884.5,3912.0,1296054,0,0
2021-02-12,3905.25,3936.25,3890.25,3931.0,1050298,0,0
2021-02-16,3936.5,3959.25,3918.75,3927.75,1450425,0,0
2021-02-17,3929.0,3932.25,3896.5,3928.0,1382825,0,0
2021-02-18,3928.25,3936.0,3880.5,3909.5,1536949,0,0
2021-02-19,3910.5,3931.0,3890.25,3903.0,1427294,0,0
2021-02-22,3905.5,3914.5,3861.25,3873.5,1514278,0,0
2021-02-23,3878.0,3896.0,3804.75,3878.0,2282940,0,0
2021-02-24,3876.25,3927.75,3851.75,3922.5,1944661,0,0
2021-02-25,3923.5,3934.5,3810.25,3828.0,2863387,0,0
2021-02-26,3823.25,3858.5,3785.0,3809.25,3010481,0,0
2021-03-01,3817.25,3912.0,3812.5,3898.75,1692835,0,0
2021-03-02,3903.25,3906.5,3865.5,3867.5,1641396,0,0
