Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-23,101.879,102.659,101.638,102.136,1262,,
2013-05-24,102.138,102.768,102.01,102.577,292,,
2013-05-26,102.151,102.549,102.073,102.479,891,,
2013-05-27,102.478,104.667,102.456,104.25,1025,,
2013-05-28,104.247,104.478,102.738,102.99,1282,,
2013-05-29,102.988,103.008,101.068,102.516,1271,,
2013-05-30,102.508,102.826,100.687,101.148,1249,,
2013-05-31,101.148,101.449,100.026,100.059,295,,
2013-06-02,99.874,102.288,99.826,102.266,83,,
2013-06-03,102.27,103.409,101.457,103.259,1277,,
2013-06-04,103.247,104.018,102.698,103.716,1286,,
2013-06-05,103.718,104.049,102.783,103.559,1273,,
2013-06-06,103.556,104.99,102.876,104.887,1285,,
2013-06-07,104.888,104.89,104.339,104.673,299,,
2013-06-09,104.68,104.71,103.716,104.087,919,,
2013-06-10,104.077,104.108,101.806,102.508,1236,,
2013-06-11,102.51,104.069,102.079,103.557,990,,
2013-06-12,103.557,104.22,102.754,104.009,1084,,
2013-06-13,104.018,106.619,103.928,105.958,1282,,
2013-06-14,105.956,106.439,105.647,105.807,298,,
2013-06-16,105.787,106.62,105.369,106.088,666,,
2013-06-17,106.086,106.19,105.095,105.487,1238,,
2013-06-18,105.487,106.558,105.456,106.119,1236,,
2013-06-19,106.117,106.52,102.547,102.909,1306,,
2013-06-20,102.919,103.13,100.106,100.176,1270,,
2013-06-21,100.167,101.317,100.03,100.887,298,,
2013-06-23,100.64,101.06,99.686,100.058,951,,
2013-06-24,100.046,102.04,100.04,101.547,1280,,
2013-06-25,101.549,101.66,100.248,101.189,1273,,
2013-06-26,101.179,103.32,100.946,103.108,1292,,
2013-06-27,103.11,103.398,102.403,102.898,1287,,
2013-06-28,102.896,103.089,101.835,101.969,300,,
2013-06-30,101.99,103.677,101.605,102.728,959,,
2013-07-01,102.746,103.868,102.487,103.576,1295,,
2013-07-02,103.576,105.99,103.366,105.806,1287,,
2013-07-03,105.82,105.959,104.883,105.318,1280,,
2013-07-04,105.326,107.387,105.296,107.298,1007,,
2013-07-05,107.298,107.86,107.147,107.657,298,,
2013-07-07,107.89,107.974,106.768,107.377,947,,
2013-07-08,107.367,107.626,106.834,107.377,1278,,
2013-07-09,107.376,108.668,107.317,108.147,1309,,
2013-07-10,108.148,108.89,107.54,107.547,1287,,
2013-07-11,107.55,108.679,106.993,108.588,1240,,
2013-07-12,108.587,109.097,108.509,109.0,299,,
2013-07-14,108.771,109.114,107.924,108.918,940,,
2013-07-15,108.92,109.237,107.657,108.148,1099,,
2013-07-16,108.147,108.619,107.275,108.436,1285,,
2013-07-17,108.438,108.767,108.005,108.598,1294,,
2013-07-18,108.597,109.15,107.598,107.897,1301,,
2013-07-19,107.909,108.487,106.989,108.433,298,,
2013-07-21,108.334,108.66,107.529,107.896,937,,
2013-07-22,107.896,108.6,107.534,108.466,1257,,
2013-07-23,108.468,108.589,106.837,106.996,1283,,
2013-07-24,106.989,107.82,106.259,107.579,1276,,
2013-07-25,107.577,107.85,106.516,106.939,1275,,
2013-07-26,106.957,107.239,106.757,107.074,298,,
2013-07-28,107.211,107.847,106.575,107.439,952,,
2013-07-29,107.438,107.669,106.707,106.88,1273,,
2013-07-30,106.88,107.199,105.716,107.019,1288,,
2013-07-31,107.017,109.406,106.906,109.247,1289,,
2013-08-01,109.257,110.05,108.357,108.94,1284,,
2013-08-02,108.927,109.236,108.656,108.878,294,,
2013-08-04,108.736,109.399,107.539,108.736,953,,
2013-08-05,108.738,109.198,107.447,107.96,1281,,
2013-08-06,107.958,108.257,107.046,107.69,1286,,
2013-08-07,107.687,107.827,105.837,106.337,1286,,
2013-08-08,106.326,107.659,106.027,107.337,1212,,
2013-08-12,109.12,109.927,109.007,109.528,553,,
2013-08-13,109.528,110.29,109.023,110.037,1273,,
2013-08-14,110.038,110.319,108.871,109.688,1100,,
2013-08-15,109.686,110.308,109.144,109.977,1288,,
2013-08-16,109.959,110.669,109.23,110.58,300,,
2013-08-18,110.315,110.977,109.967,110.29,945,,
2013-08-19,110.29,110.299,108.583,110.089,1273,,
2013-08-20,110.087,110.699,109.205,109.92,1278,,
2013-08-21,109.919,110.116,109.453,109.576,1266,,
2013-08-22,109.588,111.209,109.387,110.919,1259,,
2013-08-23,110.92,111.168,110.849,111.016,297,,
2013-08-25,111.223,111.3,110.719,110.828,268,,
2013-08-26,111.635,114.149,111.635,113.83,319,,
2013-08-27,113.83,117.3,113.826,115.837,1255,,
2013-08-28,116.36,116.61,114.94,115.92,81461,,
2013-08-29,115.92,117.04,113.63,114.178,63533,,
2013-08-30,114.18,115.488,113.647,114.0,296,,
2013-09-01,112.339,114.54,112.326,113.987,503,,
2013-09-02,113.986,115.677,113.827,115.246,1013,,
2013-09-03,115.25,116.047,114.388,115.266,1268,,
2013-09-04,115.277,115.517,114.287,115.1,1251,,
2013-09-05,115.09,116.539,114.859,115.978,1277,,
2013-09-06,115.989,116.28,115.698,115.86,300,,
2013-09-08,115.646,116.13,113.849,113.997,922,,
2013-09-09,113.765,114.189,110.351,111.259,1197,,
2013-09-10,111.191,112.395,110.55,111.586,1193,,
2013-09-11,111.657,112.58,111.05,112.254,1108,,
