Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-01,729.5,811.0,665.0,675.5,3676,0,0
2022-06-01,670.25,694.75,589.0,661.25,4412,0,0
2022-07-01,677.0,686.75,435.0,448.0,886,0,0
2022-08-01,448.0,474.75,397.0,404.75,1223,0,0
2022-09-01,404.5,424.5,354.5,390.0,3953,0,0
2022-10-01,388.0,410.0,338.5,389.0,7808,0,0
2022-11-01,390.75,402.75,375.75,393.5,6269,0,0
2022-12-01,379.5,410.0,329.75,367.25,3779,0,0
2023-01-10,343.25,343.25,343.25,343.25,1,0,0
