Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-28 13:39:00-05:00,380.5,380.5,380.5,380.5,0,0,0
2022-11-28 13:49:00-05:00,380.25,380.25,380.25,380.25,14,0,0
2022-11-28 13:50:00-05:00,380.5,380.5,380.5,380.5,3,0,0
2022-11-28 13:52:00-05:00,380.25,380.25,380.25,380.25,4,0,0
2022-11-28 13:53:00-05:00,380.25,380.25,380.25,380.25,16,0,0
2022-11-28 13:59:00-05:00,380.25,380.25,380.0,380.0,3,0,0
2022-11-28 14:01:00-05:00,380.0,380.25,380.0,380.25,5,0,0
2022-11-28 14:04:00-05:00,380.5,381.25,380.5,381.25,4,0,0
2022-11-28 14:06:00-05:00,382.0,382.0,382.0,382.0,2,0,0
2022-11-28 14:07:00-05:00,380.75,380.75,380.75,380.75,1,0,0
2022-11-28 14:10:00-05:00,380.5,380.5,380.5,380.5,4,0,0
2022-11-28 14:12:00-05:00,380.5,380.5,380.5,380.5,1,0,0
2022-11-28 14:13:00-05:00,380.75,380.75,380.0,380.0,11,0,0
2022-11-28 14:14:00-05:00,380.0,380.0,378.25,378.25,24,0,0
2022-11-28 14:15:00-05:00,378.25,378.25,378.25,378.25,4,0,0
2022-11-28 14:16:00-05:00,378.5,378.5,378.5,378.5,3,0,0
2022-11-28 14:17:00-05:00,378.5,378.5,378.25,378.25,3,0,0
2022-11-28 14:18:00-05:00,379.25,379.25,379.25,379.25,1,0,0
2022-11-28 14:19:00-05:00,379.5,379.5,379.5,379.5,2,0,0
2022-11-28 20:00:00-05:00,380.0,380.0,379.5,379.5,0,0,0
2022-11-28 20:01:00-05:00,379.75,379.75,379.5,379.5,2,0,0
2022-11-28 20:07:00-05:00,381.0,381.0,381.0,381.0,1,0,0
2022-11-28 20:39:00-05:00,381.25,381.5,381.25,381.5,2,0,0
2022-11-28 20:41:00-05:00,381.75,381.75,381.75,381.75,1,0,0
2022-11-28 20:50:00-05:00,381.0,381.0,381.0,381.0,1,0,0
2022-11-28 21:06:00-05:00,381.0,381.0,381.0,381.0,1,0,0
2022-11-28 21:07:00-05:00,380.5,380.5,380.5,380.5,1,0,0
2022-11-28 22:21:00-05:00,381.5,381.5,381.5,381.5,1,0,0
2022-11-29 00:24:00-05:00,381.75,381.75,381.75,381.75,1,0,0
2022-11-29 01:19:00-05:00,381.0,381.0,381.0,381.0,1,0,0
2022-11-29 04:07:00-05:00,381.75,381.75,381.75,381.75,6,0,0
2022-11-29 06:24:00-05:00,381.0,381.0,381.0,381.0,1,0,0
2022-11-29 06:48:00-05:00,382.0,382.0,382.0,382.0,1,0,0
2022-11-29 06:53:00-05:00,380.75,380.75,380.75,380.75,1,0,0
2022-11-29 07:46:00-05:00,381.25,381.25,381.25,381.25,1,0,0
2022-11-29 08:10:00-05:00,381.5,382.0,381.5,382.0,8,0,0
2022-11-29 08:12:00-05:00,382.0,382.0,382.0,382.0,15,0,0
2022-11-29 08:13:00-05:00,382.25,382.25,382.25,382.25,4,0,0
2022-11-29 08:18:00-05:00,382.0,382.5,382.0,382.5,4,0,0
2022-11-29 08:19:00-05:00,382.25,382.25,382.25,382.25,2,0,0
2022-11-29 08:20:00-05:00,381.25,381.25,381.25,381.25,1,0,0
2022-11-29 08:41:00-05:00,380.75,380.75,380.75,380.75,2,0,0
2022-11-29 09:30:00-05:00,380.25,380.25,379.25,379.25,14,0,0
2022-11-29 09:31:00-05:00,380.25,380.25,380.25,380.25,3,0,0
2022-11-29 09:33:00-05:00,380.5,380.75,380.5,380.75,3,0,0
2022-11-29 09:39:00-05:00,381.0,381.0,381.0,381.0,5,0,0
2022-11-29 09:42:00-05:00,380.0,380.0,380.0,380.0,4,0,0
2022-11-29 09:46:00-05:00,380.25,380.25,380.25,380.25,2,0,0
2022-11-29 09:48:00-05:00,380.0,380.0,380.0,380.0,4,0,0
2022-11-29 09:49:00-05:00,380.5,380.75,380.5,380.5,3,0,0
2022-11-29 09:50:00-05:00,380.25,380.25,380.0,380.0,5,0,0
2022-11-29 09:52:00-05:00,380.0,380.0,380.0,380.0,1,0,0
2022-11-29 09:57:00-05:00,379.5,379.5,379.0,379.25,7,0,0
2022-11-29 09:58:00-05:00,380.25,380.25,380.25,380.25,2,0,0
2022-11-29 10:01:00-05:00,380.25,381.0,379.5,380.75,34,0,0
2022-11-29 10:02:00-05:00,381.0,381.0,381.0,381.0,3,0,0
2022-11-29 10:03:00-05:00,381.25,381.25,381.25,381.25,1,0,0
2022-11-29 10:08:00-05:00,380.5,380.5,380.5,380.5,2,0,0
2022-11-29 10:10:00-05:00,380.0,380.0,380.0,380.0,1,0,0
2022-11-29 10:11:00-05:00,380.5,380.5,380.5,380.5,2,0,0
2022-11-29 10:13:00-05:00,380.0,380.25,379.75,380.25,8,0,0
2022-11-29 10:14:00-05:00,380.75,380.75,380.75,380.75,1,0,0
2022-11-29 10:15:00-05:00,382.25,382.25,381.0,381.0,2,0,0
