Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-28,4.949999809265137,5.045000076293945,4.894999980926514,5.004000186920166,5306,0,0
2000-09-04,4.989999771118164,5.005000114440918,4.909999847412109,4.922999858856201,1508,0,0
2000-09-11,4.90500020980835,4.940000057220459,4.855000019073486,4.868000030517578,530,0,0
2000-09-18,4.875999927520752,4.909999847412109,4.829999923706055,4.909999847412109,184,0,0
2000-09-25,4.900000095367432,4.9679999351501465,4.860000133514404,4.89900016784668,220,0,0
2000-10-02,4.906000137329102,4.913000106811523,4.840000152587891,4.882999897003174,6,0,0
2000-10-09,4.885000228881836,4.922999858856201,4.869999885559082,4.882999897003174,0,0,0
2000-10-16,4.88100004196167,4.88100004196167,4.828000068664551,4.828000068664551,0,0,0
2000-10-23,4.785999774932861,4.798999786376953,4.730999946594238,4.745999813079834,7,0,0
2000-10-30,4.769999980926514,4.77400016784668,4.710999965667725,4.741000175476074,5,0,0
2000-11-06,4.761000156402588,4.761000156402588,4.706999778747559,4.706999778747559,1,0,0
2000-11-13,4.699999809265137,4.699999809265137,4.644999980926514,4.644999980926514,20,0,0
2000-11-20,4.642000198364258,4.642000198364258,4.625,4.625,0,0,0
2000-11-27,4.695000171661377,4.710000038146973,4.599999904632568,4.639999866485596,28775,0,0
2000-12-04,4.650000095367432,4.764999866485596,4.6479997634887695,4.6479997634887695,742,0,0
2000-12-11,4.656000137329102,4.675000190734863,4.550000190734863,4.563000202178955,957,0,0
2000-12-18,4.579999923706055,4.650000095367432,4.574999809265137,4.611000061035156,593,0,0
2000-12-25,4.623000144958496,4.623000144958496,4.559999942779541,4.585000038146973,90,0,0
2001-01-01,4.545000076293945,4.554999828338623,4.489999771118164,4.554999828338623,75,0,0
2001-01-08,4.545000076293945,4.622000217437744,4.53000020980835,4.622000217437744,143,0,0
2001-01-15,4.677000045776367,4.794000148773193,4.677000045776367,4.749000072479248,0,0,0
2001-01-22,4.77400016784668,4.804999828338623,4.76800012588501,4.804999828338623,0,0,0
2001-01-29,4.802999973297119,4.802999973297119,4.739999771118164,4.76800012588501,168,0,0
2001-02-05,4.677999973297119,4.677999973297119,4.552999973297119,4.552999973297119,0,0,0
2001-02-12,4.552999973297119,4.579999923706055,4.48799991607666,4.48799991607666,0,0,0
2001-02-19,4.418000221252441,4.431000232696533,4.406000137329102,4.431000232696533,0,0,0
2001-02-26,4.442999839782715,4.539999961853027,4.389999866485596,4.419000148773193,16010,0,0
2001-03-05,4.40500020980835,4.519999980926514,4.380000114440918,4.48799991607666,1108,0,0
2001-03-12,4.494999885559082,4.494999885559082,4.269999980926514,4.288000106811523,492,0,0
2001-03-19,4.284999847412109,4.3420000076293945,4.28000020980835,4.3420000076293945,304,0,0
2001-03-26,4.355000019073486,4.414000034332275,4.2779998779296875,4.2779998779296875,73,0,0
2001-04-02,4.297999858856201,4.341000080108643,4.296000003814697,4.321000099182129,20,0,0
2001-04-09,4.301000118255615,4.357999801635742,4.301000118255615,4.357999801635742,55,0,0
2001-04-16,4.432000160217285,4.434999942779541,4.35699987411499,4.434999942779541,30,0,0
2001-04-23,4.434999942779541,4.447999954223633,4.349999904632568,4.35699987411499,12191,0,0
2001-04-30,4.360000133514404,4.389999866485596,4.309999942779541,4.327000141143799,620,0,0
2001-05-07,4.294000148773193,4.386000156402588,4.294000148773193,4.309999942779541,215,0,0
2001-05-14,4.331999778747559,4.552000045776367,4.295000076293945,4.552000045776367,37,0,0
2001-05-21,4.635000228881836,4.635000228881836,4.505000114440918,4.563000202178955,61,0,0
2001-05-28,4.5229997634887695,4.5229997634887695,4.395999908447266,4.408999919891357,48,0,0
2001-06-04,4.320000171661377,4.357999801635742,4.320000171661377,4.357999801635742,0,0,0
2001-06-11,4.326000213623047,4.460000038146973,4.326000213623047,4.39300012588501,100,0,0
2001-06-18,4.414999961853027,4.414999961853027,4.298999786376953,4.298999786376953,18392,0,0
2001-06-25,4.294000148773193,4.343999862670898,4.28000020980835,4.291999816894531,12899,0,0
2001-07-02,4.260000228881836,4.28000020980835,4.179999828338623,4.235000133514404,522,0,0
2001-07-09,4.215000152587891,4.2820000648498535,4.199999809265137,4.2820000648498535,158,0,0
2001-07-16,4.260000228881836,4.28000020980835,4.179999828338623,4.218999862670898,89,0,0
2001-07-23,4.238999843597412,4.239999771118164,4.202000141143799,4.202000141143799,58,0,0
2001-07-30,4.184999942779541,4.21999979019165,4.184999942779541,4.2129998207092285,1,0,0
2001-08-06,4.177999973297119,4.210000038146973,4.135000228881836,4.135000228881836,4,0,0
2001-08-13,4.136000156402588,4.256999969482422,4.136000156402588,4.256999969482422,180,0,0
2001-08-20,4.144999980926514,4.214000225067139,4.144999980926514,4.182000160217285,52,0,0
2001-08-27,4.193999767303467,4.193999767303467,4.139999866485596,4.1620001792907715,13577,0,0
2001-09-03,4.15500020980835,4.170000076293945,4.135000228881836,4.144000053405762,247,0,0
2001-09-10,4.150000095367432,4.293000221252441,4.139999866485596,4.293000221252441,59,0,0
2001-09-17,4.289999961853027,4.7179999351501465,4.269999980926514,4.5920000076293945,176,0,0
2001-09-24,4.53000020980835,4.646999835968018,4.489999771118164,4.646999835968018,33,0,0
2001-10-01,4.638999938964844,4.670000076293945,4.60699987411499,4.664999961853027,0,0,0
2001-10-08,4.650000095367432,4.650000095367432,4.4029998779296875,4.447999954223633,0,0,0
2001-10-15,4.370999813079834,4.370999813079834,4.243000030517578,4.257999897003174,0,0,0
2001-10-22,4.150000095367432,4.228000164031982,4.150000095367432,4.203000068664551,0,0,0
2001-10-29,4.230999946594238,4.251999855041504,4.098999977111816,4.098999977111816,24,0,0
2001-11-05,4.086999893188477,4.118000030517578,4.067999839782715,4.070000171661377,64,0,0
2001-11-12,4.107999801635742,4.138000011444092,4.0929999351501465,4.0929999351501465,307,0,0
2001-11-19,4.056000232696533,4.056000232696533,4.0329999923706055,4.0329999923706055,185,0,0
2001-11-26,4.026000022888184,4.159999847412109,4.026000022888184,4.127999782562256,10451,0,0
2001-12-03,4.175000190734863,4.260000228881836,4.090000152587891,4.25,544,0,0
2001-12-10,4.25,4.35699987411499,4.199999809265137,4.35699987411499,675,0,0
2001-12-17,4.340000152587891,4.480000019073486,4.302999973297119,4.465000152587891,78,0,0
2001-12-24,4.489999771118164,4.559999942779541,4.460999965667725,4.488999843597412,12,0,0
2001-12-31,4.5,4.642000198364258,4.5,4.642000198364258,69,0,0
2002-01-07,4.599999904632568,4.71999979019165,4.599999904632568,4.690999984741211,162,0,0
2002-01-14,4.579999923706055,4.590000152587891,4.3379998207092285,4.3379998207092285,0,0,0
2002-01-21,4.281000137329102,4.297999858856201,4.252999782562256,4.297999858856201,0,0,0
2002-01-28,4.243000030517578,4.306000232696533,4.216000080108643,4.306000232696533,0,0,0
2002-02-04,4.288000106811523,4.452000141143799,4.28000020980835,4.452000141143799,317,0,0
2002-02-11,4.4120001792907715,4.534999847412109,4.4120001792907715,4.534999847412109,2,0,0
2002-02-18,4.4670000076293945,4.4670000076293945,4.394999980926514,4.394999980926514,0,0,0
2002-02-25,4.364999771118164,4.574999809265137,4.364999771118164,4.548999786376953,10689,0,0
2002-03-04,4.53000020980835,4.630000114440918,4.460000038146973,4.492000102996826,238,0,0
2002-03-11,4.525000095367432,4.539999961853027,4.454999923706055,4.48199987411499,230,0,0
2002-03-18,4.519999980926514,4.550000190734863,4.489999771118164,4.531000137329102,269,0,0
2002-03-25,4.550000190734863,4.671000003814697,4.519999980926514,4.640999794006348,30,0,0
