Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-28,1.2666670083999634,2.0280001163482666,1.1693329811096191,1.2799999713897705,739680000.0,0,0.0
2010-07-05,1.3333330154418945,1.3333330154418945,0.9986670017242432,1.159999966621399,383259000.0,0,0.0
2010-07-12,1.196666955947876,1.4333330392837524,1.1266670227050781,1.3760000467300415,231583500.0,0,0.0
2010-07-19,1.4246670007705688,1.4833329916000366,1.2999999523162842,1.4193329811096191,107635500.0,0,0.0
2010-07-26,1.4333330392837524,1.4333330392837524,1.303333044052124,1.329332947731018,45780000.0,0,0.0
2010-08-02,1.3666670322418213,1.4786670207977295,1.301332950592041,1.305999994277954,65995500.0,0,0.0
2010-08-09,1.3266669511795044,1.3320000171661377,1.1593329906463623,1.2213330268859863,63249000.0,0,0.0
2010-08-16,1.2300000190734863,1.305999994277954,1.2173329591751099,1.273332953453064,36151500.0,0,0.0
2010-08-23,1.2726670503616333,1.3593330383300781,1.237333059310913,1.3133330345153809,46168500.0,0,0.0
2010-08-30,1.3133330345153809,1.4199999570846558,1.2886669635772705,1.4033329486846924,35257500.0,0,0.0
2010-09-06,1.3739999532699585,1.4033329486846924,1.3173329830169678,1.3446669578552246,19419000.0,0,0.0
2010-09-13,1.3926670551300049,1.5440000295639038,1.3200000524520874,1.348667025566101,83746500.0,0,0.0
2010-09-20,1.378000020980835,1.4366669654846191,1.2999999523162842,1.340000033378601,59301000.0,0,0.0
2010-09-27,1.3600000143051147,1.476667046546936,1.3366669416427612,1.3733329772949219,95938500.0,0,0.0
2010-10-04,1.3619999885559082,1.418666958808899,1.3533329963684082,1.3619999885559082,25467000.0,0,0.0
2010-10-11,1.3626669645309448,1.4019999504089355,1.335332989692688,1.369333028793335,19693500.0,0,0.0
2010-10-18,1.3680000305175781,1.3966670036315918,1.3333330154418945,1.3813329935073853,19480500.0,0,0.0
2010-10-25,1.3960000276565552,1.4579999446868896,1.3673330545425415,1.4559999704360962,24610500.0,0,0.0
2010-11-01,1.4626669883728027,1.6886670589447021,1.4033329486846924,1.6293330192565918,60538500.0,0,0.0
2010-11-08,1.6333329677581787,2.0333330631256104,1.6019999980926514,1.9893330335617065,138012000.0,0,0.0
2010-11-15,2.01466703414917,2.196000099182129,1.8946670293807983,2.065999984741211,102406500.0,0,0.0
2010-11-22,2.1046669483184814,2.4000000953674316,2.0999999046325684,2.3546669483184814,73246500.0,0,0.0
2010-11-29,2.3606669902801514,2.427999973297119,2.058000087738037,2.0993330478668213,117517500.0,0,0.0
2010-12-06,2.0899999141693115,2.194667100906372,1.9706670045852661,2.101332902908325,61216500.0,0,0.0
2010-12-13,2.109333038330078,2.118000030517578,1.8506669998168945,2.0906670093536377,67831500.0,0,0.0
2010-12-20,2.109333038330078,2.190666913986206,1.9946670532226562,2.00600004196167,55305000.0,0,0.0
2010-12-27,1.8680000305175781,1.9053330421447754,1.6666669845581055,1.775333046913147,302046000.0,0,0.0
2011-01-03,1.7893329858779907,1.9053330421447754,1.726667046546936,1.8826669454574585,123393000.0,0,0.0
2011-01-10,1.878000020980835,1.9140000343322754,1.707332968711853,1.7166670560836792,88993500.0,0,0.0
2011-01-17,1.698667049407959,1.7093329429626465,1.4913330078125,1.5360000133514404,112351500.0,0,0.0
2011-01-24,1.5686670541763306,1.6720000505447388,1.5486669540405273,1.6006669998168945,89109000.0,0,0.0
2011-01-31,1.6033329963684082,1.6486669778823853,1.5433330535888672,1.5640000104904175,47454000.0,0,0.0
2011-02-07,1.5506670475006104,1.6833330392837524,1.519333004951477,1.5499999523162842,127593000.0,0,0.0
2011-02-14,1.5759999752044678,1.6993329524993896,1.503999948501587,1.5453330278396606,170115000.0,0,0.0
2011-02-21,1.525333046913147,1.590000033378601,1.4073330163955688,1.5740000009536743,91077000.0,0,0.0
2011-02-28,1.5826669931411743,1.6660000085830688,1.5666669607162476,1.6633330583572388,75618000.0,0,0.0
2011-03-07,1.6619999408721924,1.6933330297470093,1.5686670541763306,1.6046669483184814,94591500.0,0,0.0
2011-03-14,1.5880000591278076,1.600000023841858,1.4533330202102661,1.5306669473648071,78975000.0,0,0.0
2011-03-21,1.536666989326477,1.536666989326477,1.4513330459594727,1.5166670083999634,36714000.0,0,0.0
2011-03-28,1.5133329629898071,1.9140000343322754,1.5033329725265503,1.7773330211639404,261291000.0,0,0.0
2011-04-04,1.7886669635772705,1.8626669645309448,1.6820000410079956,1.7660000324249268,177528000.0,0,0.0
2011-04-11,1.76466703414917,1.7686669826507568,1.613332986831665,1.7053329944610596,87978000.0,0,0.0
2011-04-18,1.675333023071289,1.7986669540405273,1.6239999532699585,1.7826670408248901,57088500.0,0,0.0
2011-04-25,1.7799999713897705,1.8580000400543213,1.7313330173492432,1.840000033378601,82857000.0,0,0.0
2011-05-02,1.840000033378601,1.8533329963684082,1.7166670560836792,1.8079999685287476,74148000.0,0,0.0
2011-05-09,1.7999999523162842,1.9299999475479126,1.7766669988632202,1.8366669416427612,70555500.0,0,0.0
2011-05-16,1.8660000562667847,1.8960000276565552,1.7013330459594727,1.8646670579910278,93255000.0,0,0.0
2011-05-23,1.841333031654358,1.9839999675750732,1.7446670532226562,1.9700000286102295,167916000.0,0,0.0
