Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-01,360.3833312988281,384.2900085449219,273.8999938964844,290.2533264160156,1520959800.0,0,0.0
2022-05-01,286.92333984375,318.5,206.856674194336,252.7533264160156,1948221600.0,0,0.0
2022-06-01,251.72000122070312,264.2099914550781,208.69332885742188,224.47332763671875,2011227900.0,0,0.0
2022-07-01,227.0,298.32000732421875,216.1666717529297,297.1499938964844,1744884000.0,0,0.0
2022-08-01,301.27667236328125,314.6666564941406,271.8099975585937,275.6099853515625,1695263200.0,0,0.0
2022-08-25,,,,,,0,3.0
2022-09-01,272.5799865722656,313.79998779296875,262.4700012207031,265.25,1299271000.0,0,0.0
2022-10-01,254.5,257.5,198.58999633789065,227.5399932861328,1735263100.0,0,0.0
2022-11-01,234.0500030517578,237.3999938964844,166.19000244140625,194.6999969482422,1885275300.0,0,0.0
2022-12-01,197.0800018310547,198.9199981689453,108.23999786376953,123.18000030517578,2942370500,0,0
